,actual,predicted,actual_return,predicted_change,position,strategy_return,position_change,transaction_costs,strategy_return_net,cumulative_market,cumulative_strategy
2020-09-08,76.83158874511719,75.499146,0.01550944329284798,-0.017342388190422095,0,0.0,0.0,0.0,0.0,2.2873471202973734,1.626677369015823
2020-09-09,75.77983093261719,76.118195,-0.013689132681990013,0.004465088444995447,0,-0.0,0.0,0.0,-0.0,2.256035322077855,1.626677369015823
2020-09-10,75.26885986328125,75.466675,-0.006742837283317371,0.0026281113034734697,0,-0.0,0.0,0.0,-0.0,2.2408232429956674,1.626677369015823
2020-09-11,74.92473602294922,75.16565,-0.0045719284303907815,0.003215405270690446,0,-0.0,0.0,0.0,-0.0,2.230578359503535,1.626677369015823
2020-09-14,76.230224609375,75.424866,0.017423999812637536,-0.010564823740788307,0,0.0,0.0,0.0,0.0,2.269443956421598,1.626677369015823
2020-09-15,75.08662414550781,75.70113,-0.01500192961161162,0.008184008663496365,0,-0.0,0.0,0.0,-0.0,2.2353979179298635,1.626677369015823
2020-09-16,73.84269714355469,74.51585,-0.016566559172277673,0.009115987564458486,0,-0.0,0.0,0.0,-0.0,2.198365066048892,1.626677369015823
2020-09-17,72.05750274658203,72.49785,-0.024175639108930835,0.006111032819286033,0,-0.0,0.0,0.0,-0.0,2.1452181855824133,1.626677369015823
2020-09-18,71.01719665527344,72.14272,-0.014437165481119063,0.015848646260793783,1,-0.0,1.0,0.0005,-0.0005,2.114247315644054,1.6258640303313152
2020-09-21,72.49102020263672,71.43275,0.020753051609702533,-0.01459868149836295,0,0.020753051609702533,1.0,0.0005,0.020253051609702533,2.15812439930129,1.6587927384479744
2020-09-22,69.9867935180664,71.750465,-0.03454533647850666,0.02520006684610755,1,-0.0,1.0,0.0005,-0.0005,2.083571265764952,1.6579633420787505
2020-09-23,70.65567779541016,70.36477,0.009557292793690886,-0.004117274401059671,0,0.009557292793690886,1.0,0.0005,0.009057292793690885,2.1034845664083885,1.672980001509164
2020-09-24,71.46013641357422,71.71848,0.011385618866943004,0.0036152541904203987,0,0.0,0.0,0.0,0.0,2.1274340399740113,1.672980001509164
2020-09-25,72.43341827392578,71.65552,0.013619927265723586,-0.010739527614987709,0,0.0,0.0,0.0,0.0,2.156409536861082,1.672980001509164
2020-09-28,72.79890441894531,72.68811,0.00504582213195226,-0.001521919433638884,0,0.0,0.0,0.0,0.0,2.1672903958277283,1.672980001509164
2020-09-29,72.77803802490234,72.57587,-0.0002866306053574963,-0.0027779166788532705,0,-0.0,0.0,0.0,-0.0,2.166669184069587,1.672980001509164
2020-09-30,73.8853988647461,72.466156,0.01521559071796963,-0.019208705382842573,0,0.0,0.0,0.0,0.0,2.1996363355956268,1.672980001509164
2020-10-01,72.2814712524414,73.52544,-0.021708316351392032,0.017210014231465502,1,-0.0,1.0,0.0005,-0.0005,2.1518859341645,1.6721435115084096
2020-10-02,73.6336441040039,72.42302,0.018707046607284283,-0.016441189480100576,0,0.018707046607284283,1.0,0.0005,0.018207046607284283,2.192141364628475,1.7025883063565113
2020-10-05,72.05403900146484,73.19608,-0.021452219590109456,0.01584982720204755,1,-0.0,1.0,0.0005,-0.0005,2.1451150667019028,1.701737012203333
2020-10-06,72.4572525024414,72.19392,0.005595987491670895,-0.003634366092362556,0,0.005595987491670895,1.0,0.0005,0.005095987491670895,2.1571191037833612,1.7104090427316347
2020-10-07,73.66344451904297,72.897156,0.016646946647072003,-0.010402564831544404,0,0.0,0.0,0.0,0.0,2.1930285504154226,1.7104090427316347
2020-10-08,75.00517272949219,74.17497,0.018214301804776012,-0.011068572541078405,0,0.0,0.0,0.0,0.0,2.2329730342991794,1.7104090427316347
2020-10-09,77.69364166259766,76.18792,0.035843780305679696,-0.01938024803158769,0,0.0,0.0,0.0,0.0,2.3130112291691063,1.7104090427316347
2020-10-12,77.81678771972656,77.8975,0.0015850210453989266,0.001037197333778318,0,0.0,0.0,0.0,0.0,2.3166774006455833,1.7104090427316347
2020-10-13,77.63652801513672,77.79957,-0.0023164629364950118,0.0021000444674834596,0,-0.0,0.0,0.0,-0.0,2.3113109033111723,1.7104090427316347
2020-10-14,77.24076843261719,77.09919,-0.005097595070742589,-0.0018329526905201073,0,-0.0,0.0,0.0,-0.0,2.2995287762434997,1.7104090427316347
2020-10-15,77.84806823730469,77.22787,0.007862425724276534,-0.00796681439736284,0,0.0,0.0,0.0,0.0,2.317608650447551,1.7104090427316347
2020-10-16,75.97349548339844,77.62217,-0.024079887868148298,0.021700647057772054,1,-0.0,1.0,0.0005,-0.0005,2.261800894022523,1.709553838210269
2020-10-19,77.02275848388672,76.38307,0.013810908578210102,-0.00830516326686066,0,0.013810908578210102,1.0,0.0005,0.013310908578210101,2.293038419391982,1.7323095530602142
2020-10-20,78.75630950927734,77.54482,0.022506997405880913,-0.015382727097738616,0,0.0,0.0,0.0,0.0,2.3446478291488226,1.7323095530602142
2020-10-21,79.78273010253906,79.53115,0.01303286809218518,-0.0031533050366242396,0,0.0,0.0,0.0,0.0,2.3752053150287478,1.7323095530602142
2020-10-22,81.0897216796875,79.55868,0.016381885847584376,-0.018880863994026678,0,0.0,0.0,0.0,0.0,2.4141156573641243,1.7323095530602142
2020-10-23,78.6718978881836,80.18881,-0.02981664927960359,0.019281527564414074,1,-0.0,1.0,0.0005,-0.0005,2.3421348174880987,1.731443398283684
2020-10-26,79.39639282226562,78.527664,0.009209068975452483,-0.010941663806314504,0,0.009209068975452483,1.0,0.0005,0.008709068975452483,2.3637036985721553,1.7465226582664286
2020-10-27,75.0225601196289,78.43624,-0.055088556887311624,0.04550205997809294,1,-0.0,1.0,0.0005,-0.0005,2.2334906729086144,1.7456493969372955
2020-10-28,77.31077575683594,76.074776,0.030500367270302586,-0.015987422826058854,0,0.030500367270302586,1.0,0.0005,0.030000367270302586,2.3016129587271226,1.7980195199705966
2020-10-29,80.25199127197266,79.427704,0.0380440564247817,-0.010271239398375612,0,0.0,0.0,0.0,0.0,2.389175651996946,1.7980195199705966
2020-10-30,80.65967559814453,81.758545,0.005080052466115648,0.013623527686934396,1,0.0,1.0,0.0005,-0.0005,2.4013127896598565,1.7971205102106114
2020-11-02,81.71937561035156,82.54608,0.01313791562324873,0.010116400504074176,1,0.01313791562324873,0.0,0.0,0.01313791562324873,2.432861034475436,1.8207309278385682
2020-11-03,86.69456481933594,85.009285,0.06088139039028784,-0.019439279148622354,0,0.06088139039028784,1.0,0.0005,0.06038139039028784,2.580976996880654,1.93066919278806
2020-11-04,87.52135467529297,86.95817,0.009536813036434166,-0.006434848358977681,0,0.0,0.0,0.0,0.0,2.6055912919512423,1.93066919278806
2020-11-05,87.3838119506836,87.49393,-0.0015715333145798205,0.0012601310106690744,0,-0.0,0.0,0.0,-0.0,2.601496518431762,1.93066919278806
2020-11-06,87.46772003173828,86.99275,0.0009602245448165903,-0.005430208497153273,0,0.0,0.0,0.0,0.0,2.603994539242015,1.93066919278806
2020-11-09,86.29084777832031,87.16366,-0.013454932322357727,0.010114750129837244,1,-0.0,1.0,0.0005,-0.0005,2.568957968948725,1.929703858191666
2020-11-10,86.76309204101562,87.21591,0.005472703940845536,0.005219037422095191,0,0.005472703940845536,1.0,0.0005,0.004972703940845535,2.583017115349257,1.9392997041719606
2020-11-11,86.54409790039062,86.96956,-0.0025240472126266678,0.00491611589642287,0,-0.0,0.0,0.0,-0.0,2.5764974581990927,1.9392997041719606
2020-11-12,88.00601196289062,87.01058,0.016892128960459107,-0.011310931724704477,0,0.0,0.0,0.0,0.0,2.6200199855292867,1.9392997041719606
2020-11-13,88.09391784667969,88.187195,0.0009988622575709538,0.0010588356133893772,0,0.0,0.0,0.0,0.0,2.6226370246069135,1.9392997041719606
2020-11-16,87.47964477539062,87.88934,-0.0069729339584845285,0.00468335791006069,0,-0.0,0.0,0.0,-0.0,2.604349549837253,1.9392997041719606
