,actual,predicted,actual_return,predicted_change,position,strategy_return,position_change,transaction_costs,strategy_return_net,cumulative_market,cumulative_strategy
2018-06-12,85.24299621582031,84.849106,0.0035967177727189714,-0.004620794649945359,0,0.0,0.0,0.0,0.0,3.098674808902871,1.9485055687664963
2018-06-13,86.19300079345703,85.697845,0.011144664310384744,-0.005744727877141549,0,0.0,0.0,0.0,0.0,3.133208499455139,1.9485055687664963
2018-06-14,85.79850006103516,85.76095,-0.004576946257703773,-0.0004376752490556236,0,-0.0,0.0,0.0,-0.0,3.118867972538952,1.9485055687664963
2018-06-15,86.18949890136719,85.9415,0.004557175708828076,-0.0028773934388064827,0,0.0,0.0,0.0,0.0,3.1330812019024483,1.9485055687664963
2018-06-18,86.73899841308594,86.13305,0.006375480989251114,-0.006985893461320529,0,0.0,0.0,0.0,0.0,3.1530561015429575,1.9485055687664963
2018-06-19,87.50399780273438,86.12214,0.008819555259391043,-0.015791950772338456,0,0.0,0.0,0.0,0.0,3.180864654066476,1.9485055687664963
2018-06-20,86.51100158691406,87.929695,-0.011348009699612582,0.01639899569368834,1,-0.0,1.0,0.0005,-0.0005,3.1447681711189746,1.947531315982113
2018-06-21,85.78350067138672,87.51286,-0.008409345657574563,0.02015961664257194,1,-0.008409345657574563,0.0,0.0,-0.008409345657574563,3.1183227285550963,1.9311538519670683
2018-06-22,83.15750122070312,85.67224,-0.030611940875939325,0.030240687290015614,1,-0.030611940875939325,0.0,0.0,-0.030611940875939325,3.02286481755647,1.8720374844283099
2018-06-25,84.55449676513672,83.773506,0.016799393006361685,-0.009236535376175917,0,0.016799393006361685,1.0,0.0005,0.016299393006361684,3.073647111631705,1.9025505591096477
2018-06-26,83.02549743652344,85.22015,-0.018083004300295413,0.026433522710878326,1,-0.0,1.0,0.0005,-0.0005,3.0180663376944783,1.901599283830093
2018-06-27,85.07250213623047,83.3727,0.024655133217022396,-0.019980587631740397,0,0.024655133217022396,1.0,0.0005,0.024155133217022395,3.0924771653081464,1.9475326678564033
2018-06-28,84.98999786376953,85.23763,-0.0009698112831901806,0.002913694480758153,0,-0.0,0.0,0.0,-0.0,3.0894780460602225,1.9475326678564033
2018-06-29,85.68900299072266,85.39223,0.008224557530564391,-0.0034634061257921853,0,0.0,0.0,0.0,0.0,3.1148876359894606,1.9475326678564033
2018-07-02,84.697998046875,85.70255,-0.011565135656379955,0.011860430844884888,1,-0.0,1.0,0.0005,-0.0005,3.0788635379248617,1.9465589015224751
2018-07-03,84.84225082397461,85.26235,0.0017031427002534016,0.004951556113746722,0,0.0017031427002534016,1.0,0.0005,0.0012031427002534016,3.0841072818845547,1.9489008896554554
2018-07-04,84.98650360107422,85.77354,0.0017002469370939188,0.00926068314033735,0,0.0,0.0,0.0,0.0,3.089351025844248,1.9489008896554554
2018-07-05,85.53150177001953,84.95741,0.006412761389779309,-0.0067120188282979295,0,0.0,0.0,0.0,0.0,3.109162296822257,1.9489008896554554
2018-07-06,86.95099639892578,86.12908,0.01659616164256117,-0.009452619370578216,0,0.0,0.0,0.0,0.0,3.1607624568732757,1.9489008896554554
2018-07-09,87.15350341796875,86.19367,0.0023289787055904565,-0.01101311135124233,0,0.0,0.0,0.0,0.0,3.1681238053287633,1.9489008896554554
2018-07-10,87.75,87.96355,0.006844206585369106,0.0024335812299679485,0,0.0,0.0,0.0,0.0,3.189807099140459,1.9489008896554554
2018-07-11,89.83100128173828,88.11531,0.023715114321803732,-0.01909909261071268,0,0.0,0.0,0.0,0.0,3.2654537391610763,1.9489008896554554
2018-07-12,90.65149688720705,90.57483,0.00913376889672457,-0.0008457420812360022,0,0.0,0.0,0.0,0.0,3.2952796389575187,1.9489008896554554
2018-07-13,91.12449645996094,90.51859,0.0052177800587498435,-0.00664918489568289,0,0.0,0.0,0.0,0.0,3.312473683345676,1.9489008896554554
2018-07-16,92.19650268554688,90.70977,0.011764193682617163,-0.016125692836537746,0,0.0,0.0,0.0,0.0,3.351442265325127,1.9489008896554554
2018-07-17,92.14600372314452,92.67426,-0.0005477318654329988,0.005732850650050276,0,-0.0,0.0,0.0,-0.0,3.3496065736012492,1.9489008896554554
2018-07-18,90.64849853515624,91.48788,-0.016251439318926697,0.009259705019913503,0,-0.0,0.0,0.0,-0.0,3.2951706456280907,1.9489008896554554
2018-07-19,90.68499755859376,90.516235,0.000402643441726358,-0.001860971622370314,0,0.0,0.0,0.0,0.0,3.296497424477922,1.9489008896554554
2018-07-20,90.0999984741211,90.57308,-0.006450891550112137,0.00525064932414656,0,-0.0,0.0,0.0,-0.0,3.275232077097391,1.9489008896554554
2018-07-23,91.46199798583984,90.261536,0.01511653201758878,-0.013125258224672169,0,0.0,0.0,0.0,0.0,3.3247422276558676,1.9489008896554554
2018-07-24,93.18049621582033,91.25613,0.018789205001256803,-0.020652066582201895,0,0.0,0.0,0.0,0.0,3.387211490947629,1.9489008896554554
2018-07-25,90.4000015258789,93.51846,-0.029839878546057186,0.03449625615320364,1,-0.0,1.0,0.0005,-0.0005,3.2861375114479423,1.9479264392106277
2018-07-26,90.8635025024414,90.34847,0.005127223105519718,-0.005668171411428083,0,0.005127223105519718,1.0,0.0005,0.004627223105519718,3.3029862716245533,1.9569399294379959
2018-07-27,88.96099853515625,90.24869,-0.020938043492589764,0.014474761189595873,1,-0.0,1.0,0.0005,-0.0005,3.2338282014138513,1.955961459473277
2018-07-30,88.87200164794922,88.621025,-0.0010004034202905077,-0.0028240228401088504,0,-0.0010004034202905077,1.0,0.0005,-0.0015004034202905077,3.230593068620525,1.953026728209527
2018-07-31,89.8584976196289,88.8695,0.011100188511422582,-0.011006175701627782,0,0.0,0.0,0.0,0.0,3.2664532606859082,1.953026728209527
2018-08-01,91.71649932861328,90.673134,0.020676972776122904,-0.011375984540985646,0,0.0,0.0,0.0,0.0,3.3339936258315888,1.953026728209527
2018-08-02,91.16449737548828,91.48325,-0.006018567620502124,0.0034964938401703958,0,-0.0,0.0,0.0,-0.0,3.313927759748198,1.953026728209527
2018-08-03,92.3874969482422,90.77653,0.013415305387102894,-0.017437094809047062,0,0.0,0.0,0.0,0.0,3.358385112676018,1.953026728209527
2018-08-06,93.1240005493164,93.10509,0.00797189690599387,-0.00020309768621841693,0,0.0,0.0,0.0,0.0,3.385157812564896,1.953026728209527
2018-08-07,94.32599639892578,92.989914,0.012907476510019888,-0.014164519957419814,0,0.0,0.0,0.0,0.0,3.4288516575132877,1.953026728209527
2018-08-08,94.9260025024414,94.18588,0.006360983466085601,-0.007796809246897299,0,0.0,0.0,0.0,0.0,3.4506625262143897,1.953026728209527
2018-08-09,94.31500244140624,94.9388,-0.006436593187619577,0.006613948359399268,0,-0.0,0.0,0.0,-0.0,3.428452015305384,1.953026728209527
2018-08-10,94.80999755859376,94.083115,0.005248317917343481,-0.007666732974242553,0,0.0,0.0,0.0,0.0,3.4464456214460637,1.953026728209527
2018-08-13,95.98249816894533,94.72505,0.012366845697121098,-0.013100787258622895,0,0.0,0.0,0.0,0.0,3.489067282650006,1.953026728209527
2018-08-14,94.13099670410156,95.63127,-0.019289990364543486,0.015938157575439267,1,-0.0,1.0,0.0005,-0.0005,3.4217632083864435,1.9520502148454224
2018-08-15,94.32599639892578,94.182755,0.002071577924933621,-0.001518583294030807,0,0.002071577924933621,1.0,0.0005,0.0015715779249336208,3.428851657513287,1.9551180138714355
2018-08-16,94.11100006103516,94.33793,-0.002279290398177758,0.0024112878493515815,0,-0.0,0.0,0.0,-0.0,3.421036308853541,1.9551180138714355
2018-08-17,93.83550262451172,93.79803,-0.002927367006458015,-0.00039937534184114474,0,-0.0,0.0,0.0,-0.0,3.411021680035108,1.9551180138714355
2018-08-20,94.1709976196289,93.6297,0.0035753524597155195,-0.005748032051057179,0,0.0,0.0,0.0,0.0,3.4232172847889646,1.9551180138714355
2018-08-21,95.24500274658205,94.24031,0.011404839643848863,-0.010548501744599795,0,0.0,0.0,0.0,0.0,3.4622585289880345,1.9551180138714355
2018-08-22,95.1449966430664,95.27963,-0.0010499879325084338,0.0014150604870800656,0,-0.0,0.0,0.0,-0.0,3.4586231993133727,1.9551180138714355
2018-08-23,95.26950073242188,95.248436,0.0013085721135976947,-0.00022110705040792288,0,0.0,0.0,0.0,0.0,3.4631490571834362,1.9551180138714355
2018-08-24,96.38400268554688,95.25467,0.0116984128662041,-0.01171702216786124,0,0.0,0.0,0.0,0.0,3.5036624046715734,1.9551180138714355
2018-08-27,96.64099884033205,96.339226,0.0026663776936470818,-0.0031226195394323166,0,0.0,0.0,0.0,0.0,3.5130044919534598,1.9551180138714355
2018-08-28,99.90499877929688,97.149086,0.03377448472317157,-0.027585334211853486,0,0.0,0.0,0.0,0.0,3.631654408499375,1.9551180138714355
2018-08-29,100.11900329589844,99.98544,0.0021420801683240676,-0.0013340142856729182,0,0.0,0.0,0.0,0.0,3.639433703386028,1.9551180138714355
2018-08-30,100.635498046875,99.50948,0.005158808357790701,-0.01118904095797459,0,0.0,0.0,0.0,0.0,3.658208844392681,1.9551180138714355
2018-08-31,101.30550003051758,100.72604,0.006657710218023638,-0.005719890126115027,0,0.0,0.0,0.0,0.0,3.6825641387956582,1.9551180138714355
2018-09-03,101.97550201416016,100.746544,0.006613678264662193,-0.012051503602425623,0,0.0,0.0,0.0,0.0,3.7069194331986357,1.9551180138714355
