,actual,predicted,actual_return,predicted_change,position,strategy_return,position_change,transaction_costs,strategy_return_net,cumulative_market,cumulative_strategy
2015-12-24,48.86783218383789,48.668377,0.0025148938358101613,-0.004081524641406844,0,0.0,0.0,0.0,0.0,1.1954508063436193,1.2124044035277455
2015-12-25,48.990421295166016,48.76397,0.0025085850108299557,-0.004622370410226322,0,0.0,0.0,0.0,0.0,1.1984496963175975,1.2124044035277455
2015-12-28,49.51578903198242,48.93035,0.010723886893135193,-0.011823254483131972,0,0.0,0.0,0.0,0.0,1.2113017353080195,1.2124044035277455
2015-12-29,49.305625915527344,49.422905,-0.004244365697562258,0.0023786140132426845,0,-0.0,0.0,0.0,-0.0,1.2061605277732805,1.2124044035277455
2015-12-30,48.578880310058594,48.894943,-0.014739608147634975,0.006506179747840971,0,-0.0,0.0,0.0,-0.0,1.1883821942307577,1.2124044035277455
2015-12-31,48.28116798400879,48.592247,-0.006128431206105067,0.006443071662466559,0,-0.0,0.0,0.0,-0.0,1.1810992757068544,1.2124044035277455
2016-01-01,47.98345565795898,48.04845,-0.0061662204640206,0.001354525453002575,0,-0.0,0.0,0.0,-0.0,1.1738163571829507,1.2124044035277455
2016-01-04,48.20235824584961,47.979156,0.004562042997716453,-0.00463051518289985,0,0.0,0.0,0.0,0.0,1.1791713578758423,1.2124044035277455
2016-01-05,47.32673645019531,48.14916,-0.018165538523827074,0.017377535179366813,1,-0.0,1.0,0.0005,-0.0005,1.1577510751481552,1.2117982013259816
2016-01-06,45.68059539794922,47.135418,-0.03478247552476865,0.03184771405909731,1,-0.03478247552476865,0.0,0.0,-0.03478247552476865,1.1174816267130399,1.169648860047402
2016-01-07,45.82070541381836,46.149776,0.0030671670246100735,0.007181710581492609,0,0.0030671670246100735,1.0,0.0005,0.0025671670246100735,1.1209091295091018,1.1726515440312886
2016-01-08,45.79443740844727,46.237,-0.0005732780657533576,0.009664101762495764,0,-0.0,0.0,0.0,-0.0,1.1202665368914515,1.1726515440312886
2016-01-11,46.214725494384766,45.90572,0.009177710432139996,-0.006686304722122231,0,0.0,0.0,0.0,0.0,1.1305480187738575,1.1726515440312886
2016-01-12,45.216529846191406,45.745564,-0.0215990820569657,0.011700005787446168,1,-0.0,1.0,0.0005,-0.0005,1.106129219347021,1.172065218259273
2016-01-13,46.50368118286133,45.868362,0.028466389195462405,-0.013661687417934106,0,0.028466389195462405,1.0,0.0005,0.027966389195462404,1.1376167242054263,1.2048436503155764
2016-01-14,44.64739227294922,45.916897,-0.03991703157031434,0.02843401333179996,1,-0.0,1.0,0.0005,-0.0005,1.0922064415104007,1.2042412284904187
2016-01-15,44.459129333496094,45.016087,-0.0042166614861219864,0.01252739883174968,1,-0.0042166614861219864,0.0,0.0,-0.0042166614861219864,1.0876009766735895,1.199163350882243
2016-01-18,44.27086639404297,44.30886,-0.004234517010914263,0.0008582254620329155,0,-0.004234517010914263,1.0,0.0005,-0.004734517010914263,1.0829955118367782,1.193485891598626
2016-01-19,44.47226333618164,44.366215,0.004549198119280007,-0.002384600558391105,0,0.0,0.0,0.0,0.0,1.0879222729824147,1.193485891598626
2016-01-20,44.200809478759766,44.38465,-0.0061038912134931955,0.004159238427762478,0,-0.0,0.0,0.0,-0.0,1.0812817137793937,1.193485891598626
2016-01-21,45.78567886352539,45.160603,0.035856116742097655,-0.013652222910322993,0,0.0,0.0,0.0,0.0,1.1200522771397632,1.193485891598626
2016-01-22,45.347877502441406,45.654125,-0.009561971602276564,0.006753297575286805,0,-0.0,0.0,0.0,-0.0,1.1093423690726876,1.193485891598626
2016-01-25,45.68059539794922,45.665173,0.007337011428812712,-0.000337623030316594,0,0.0,0.0,0.0,0.0,1.11748162671304,1.193485891598626
2016-01-26,44.84878158569336,45.77796,-0.01820934698879173,0.020718068861876906,1,-0.0,1.0,0.0005,-0.0005,1.0971330160186228,1.1928891486528268
2016-01-27,45.584285736083984,45.233368,0.016399646197417628,-0.007698219035256857,0,0.016399646197417628,1.0,0.0005,0.015899646197417627,1.1151256093128339,1.2118556640691456
