,actual,predicted,actual_return,predicted_change,position,strategy_return,position_change,transaction_costs,strategy_return_net,cumulative_market,cumulative_strategy
2021-04-19,239.663330078125,236.7256,0.006101017267521991,-0.0122577320480288,0,0.006101017267521991,1.0,0.0005,0.0056010172675219905,16.675712107138445,7.523056937518038
2021-04-20,248.0399932861328,239.37755,0.034951793439894185,-0.03492358209495108,0,0.0,0.0,0.0,0.0,17.25855815217029,7.523056937518038
2021-04-21,239.89666748046875,245.01398,-0.03283069676699324,0.021331307450234285,1,-0.0,1.0,0.0005,-0.0005,16.69194766284087,7.519295409049279
2021-04-22,243.13333129882807,238.1071,0.013491908213451254,-0.020672730602373842,0,0.013491908213451254,1.0,0.0005,0.012991908213451253,16.91715388861165,7.616985404833473
2021-04-23,246.0666656494141,244.3958,0.012064715006025795,-0.006790305852733783,0,0.0,0.0,0.0,0.0,17.121254528990832,7.616985404833473
2021-04-26,234.913330078125,247.87326,-0.045326479073682924,0.05516898685830982,1,-0.0,1.0,0.0005,-0.0005,16.34520834386733,7.613176912131057
2021-04-27,231.46665954589844,234.05153,-0.014672094304228334,0.011167350796165359,1,-0.014672094304228334,0.0,0.0,-0.014672094304228334,16.10538990562385,7.5014756625214964
2021-04-28,225.6666717529297,231.57272,-0.02505755171974844,0.026171572389778523,1,-0.02505755171974844,0.0,0.0,-0.02505755171974844,15.701828265096964,7.31350704813343
2021-04-29,236.47999572753903,227.76306,0.04791723957558203,-0.03686119063595032,0,0.04791723957558203,1.0,0.0005,0.047417239575582026,16.45421653185026,7.660293363972481
2021-04-30,228.3000030517578,234.40112,-0.034590632711300584,0.026724134531588267,1,-0.0,1.0,0.0005,-0.0005,15.885054771244818,7.656463217290495
2021-05-03,224.5333404541016,226.35014,-0.01649874089928194,0.008091461939867152,0,-0.01649874089928194,1.0,0.0005,-0.01699874089928194,15.622971368403148,7.526312982854892
2021-05-04,223.64666748046875,221.16098,-0.003948959080373626,-0.011114349629539872,0,-0.0,0.0,0.0,-0.0,15.561276893755474,7.526312982854892
2021-05-05,221.17999267578125,221.09686,-0.011029338520784915,-0.00037584720845142947,0,-0.0,0.0,0.0,-0.0,15.389646303078576,7.526312982854892
2021-05-06,224.1233367919922,218.38515,0.013307460953421169,-0.02560282110466351,0,0.0,0.0,0.0,0.0,15.594443420343756,7.526312982854892
2021-05-07,209.67999267578125,223.63512,-0.06444373139784076,0.06655438949268454,1,-0.0,1.0,0.0005,-0.0005,14.589479297264297,7.5225498263634645
2021-05-10,205.73333740234372,212.15576,-0.018822278764288547,0.031217227103287705,1,-0.018822278764288547,0.0,0.0,-0.018822278764288547,14.314872050905372,7.380958296513401
2021-05-11,196.6300048828125,202.39833,-0.0442482129268541,0.02933593888227724,1,-0.0442482129268541,0.0,0.0,-0.0442482129268541,13.681464544376238,7.054364082205046
2021-05-12,190.56333923339844,196.26738,-0.030853203980896415,0.029932517714530323,1,-0.030853203980896415,0.0,0.0,-0.030853203980896415,13.259347528031196,6.836714348221265
2021-05-13,196.5800018310547,193.88808,0.03157303299711356,-0.01369378890911613,0,0.03157303299711356,1.0,0.0005,0.03107303299711356,13.677985345053921,7.049151798755385
